y,x,highway,ref,street_count,junction,railway,geometry
40.764058,-73.9825176,traffic_signals,,4,,,POINT (-73.9825176 40.764058)
40.7647849,-73.9822551,traffic_signals,,4,,,POINT (-73.9822551 40.7647849)
40.7654683,-73.9820384,traffic_signals,,4,,,POINT (-73.9820384 40.7654683)
40.7663007,-73.9818927,traffic_signals,,4,,,POINT (-73.9818927 40.7663007)
40.7671354,-73.9817493,traffic_signals,,4,,,POINT (-73.9817493 40.7671354)
40.705888,-74.0132806,traffic_signals,,3,,,POINT (-74.0132806 40.705888)
40.7074736,-74.0119639,traffic_signals,,3,,,POINT (-74.0119639 40.7074736)
40.7083242,-74.0112699,traffic_signals,,3,,,POINT (-74.0112699 40.7083242)
40.7085915,-74.0110462,,,3,,,POINT (-74.0110462 40.7085915)
40.7088206,-74.0108604,traffic_signals,,4,,,POINT (-74.0108604 40.7088206)
40.7098263,-74.0100172,traffic_signals,,4,,,POINT (-74.0100172 40.7098263)
40.7103389,-74.0095729,,,3,,,POINT (-74.0095729 40.7103389)
40.7104309,-74.0094861,traffic_signals,,3,,,POINT (-74.0094861 40.7104309)
40.710913,-74.0090985,traffic_signals,,4,,,POINT (-74.0090985 40.710913)
40.7113948,-74.0086548,traffic_signals,,5,,,POINT (-74.0086548 40.7113948)
40.7146811,-74.0058866,traffic_signals,,4,,,POINT (-74.0058866 40.7146811)
40.715236,-74.00542,traffic_signals,,4,,,POINT (-74.00542 40.715236)
40.7157586,-74.0049777,traffic_signals,,3,,,POINT (-74.0049777 40.7157586)
40.7162939,-74.0045248,traffic_signals,,4,,,POINT (-74.0045248 40.7162939)
40.717449,-74.003533,traffic_signals,,4,,,POINT (-74.003533 40.717449)
40.7180338,-74.003043,traffic_signals,,4,,,POINT (-74.003043 40.7180338)
40.7186389,-74.0025285,traffic_signals,,4,,,POINT (-74.0025285 40.7186389)
40.719153,-74.002091,,,3,,,POINT (-74.002091 40.719153)
40.7194015,-74.0018814,traffic_signals,,4,,,POINT (-74.0018814 40.7194015)
40.719938,-74.001425,traffic_signals,,4,,,POINT (-74.001425 40.719938)
40.7208548,-74.0006545,traffic_signals,,4,,,POINT (-74.0006545 40.7208548)
40.7217942,-73.9998623,,,4,,,POINT (-73.9998623 40.7217942)
40.723021,-73.998812,traffic_signals,,4,,,POINT (-73.998812 40.723021)
40.724235,-73.997785,traffic_signals,,4,,,POINT (-73.997785 40.724235)
40.7255012,-73.9967146,traffic_signals,,4,,,POINT (-73.9967146 40.7255012)
40.727212,-73.99527,traffic_signals,,3,,,POINT (-73.99527 40.727212)
40.7278276,-73.9947496,traffic_signals,,4,,,POINT (-73.9947496 40.7278276)
40.728413,-73.994252,traffic_signals,,4,,,POINT (-73.994252 40.728413)
40.729009,-73.993747,traffic_signals,,3,,,POINT (-73.993747 40.729009)
40.729581,-73.993262,traffic_signals,,3,,,POINT (-73.993262 40.729581)
40.73008,-73.992841,traffic_signals,,3,,,POINT (-73.992841 40.73008)
40.7306005,-73.9924142,traffic_signals,,4,,,POINT (-73.9924142 40.7306005)
40.7311834,-73.9919247,traffic_signals,,4,,,POINT (-73.9919247 40.7311834)
40.7317437,-73.9914641,,,4,,,POINT (-73.9914641 40.7317437)
40.732449,-73.991289,traffic_signals,,3,,,POINT (-73.991289 40.732449)
40.733214,-73.991114,traffic_signals,,4,,,POINT (-73.991114 40.733214)
40.7339814,-73.990953,traffic_signals,,4,,,POINT (-73.990953 40.7339814)
40.7347875,-73.9907407,,,4,,,POINT (-73.9907407 40.7347875)
40.7040707,-74.0132054,traffic_signals,,3,,,POINT (-74.0132054 40.7040707)
40.7050087,-74.0133273,traffic_signals,,3,,,POINT (-74.0133273 40.7050087)
40.7689504,-73.9822001,traffic_signals,,4,,,POINT (-73.9822001 40.7689504)
40.7706115,-73.9822476,traffic_signals,,4,,,POINT (-73.9822476 40.7706115)
40.7714348,-73.9822603,traffic_signals,,4,,,POINT (-73.9822603 40.7714348)
40.7726558,-73.9822863,,,4,,,POINT (-73.9822863 40.7726558)
40.7739227,-73.9823188,traffic_signals,,4,,,POINT (-73.9823188 40.7739227)
40.7747214,-73.9822972,traffic_signals,,4,,,POINT (-73.9822972 40.7747214)
40.7755283,-73.9822622,traffic_signals,,4,,,POINT (-73.9822622 40.7755283)
40.7763295,-73.9822243,traffic_signals,,4,,,POINT (-73.9822243 40.7763295)
40.7771434,-73.9822172,traffic_signals,,4,,,POINT (-73.9822172 40.7771434)
40.7787867,-73.9820522,traffic_signals,,4,,,POINT (-73.9820522 40.7787867)
40.7795842,-73.9818317,traffic_signals,,4,,,POINT (-73.9818317 40.7795842)
40.7803341,-73.9816325,traffic_signals,,4,,,POINT (-73.9816325 40.7803341)
40.7818019,-73.9811764,traffic_signals,,4,,,POINT (-73.9811764 40.7818019)
40.7825317,-73.9809157,traffic_signals,,4,,,POINT (-73.9809157 40.7825317)
40.783893,-73.9800838,traffic_signals,,4,,,POINT (-73.9800838 40.783893)
40.7852101,-73.9791163,traffic_signals,,4,,,POINT (-73.9791163 40.7852101)
40.7858381,-73.9786335,traffic_signals,,4,,,POINT (-73.9786335 40.7858381)
40.7864652,-73.9781723,traffic_signals,,4,,,POINT (-73.9781723 40.7864652)
40.7877015,-73.9771707,traffic_signals,,4,,,POINT (-73.9771707 40.7877015)
40.7883617,-73.9766064,traffic_signals,,4,,,POINT (-73.9766064 40.7883617)
40.7890078,-73.976052,traffic_signals,,4,,,POINT (-73.976052 40.7890078)
40.7896363,-73.9755873,traffic_signals,,4,,,POINT (-73.9755873 40.7896363)
40.7908834,-73.9746726,traffic_signals,,4,,,POINT (-73.9746726 40.7908834)
40.7915225,-73.9742027,traffic_signals,,4,,,POINT (-73.9742027 40.7915225)
40.7921405,-73.9737451,traffic_signals,,4,,,POINT (-73.9737451 40.7921405)
40.7927728,-73.9733006,traffic_signals,,4,,,POINT (-73.9733006 40.7927728)
40.7933995,-73.972839,traffic_signals,,4,,,POINT (-73.972839 40.7933995)
40.7940312,-73.972399,traffic_signals,,4,,,POINT (-73.972399 40.7940312)
40.7947149,-73.9718975,traffic_signals,,4,,,POINT (-73.9718975 40.7947149)
40.7953849,-73.9714074,traffic_signals,,4,,,POINT (-73.9714074 40.7953849)
40.7960068,-73.9709423,traffic_signals,,4,,,POINT (-73.9709423 40.7960068)
40.7966367,-73.9704799,traffic_signals,,4,,,POINT (-73.9704799 40.7966367)
40.7972636,-73.9700162,traffic_signals,,4,,,POINT (-73.9700162 40.7972636)
40.7978923,-73.9695597,traffic_signals,,4,,,POINT (-73.9695597 40.7978923)
40.7985155,-73.9691051,traffic_signals,,4,,,POINT (-73.9691051 40.7985155)
40.7991535,-73.9686546,traffic_signals,,4,,,POINT (-73.9686546 40.7991535)
40.7998235,-73.9683098,traffic_signals,,4,,,POINT (-73.9683098 40.7998235)
40.8022515,-73.9679062,traffic_signals,,4,,,POINT (-73.9679062 40.8022515)
40.8036102,-73.9672442,traffic_signals,,4,,,POINT (-73.9672442 40.8036102)
40.8042152,-73.9667983,,,4,,,POINT (-73.9667983 40.8042152)
40.8048633,-73.9663136,traffic_signals,,4,,,POINT (-73.9663136 40.8048633)
40.8054904,-73.9658601,traffic_signals,,4,,,POINT (-73.9658601 40.8054904)
40.8061176,-73.9654027,traffic_signals,,4,,,POINT (-73.9654027 40.8061176)
40.8067507,-73.9649437,traffic_signals,,4,,,POINT (-73.9649437 40.8067507)
40.8073865,-73.9644893,traffic_signals,,4,,,POINT (-73.9644893 40.8073865)
40.8112551,-73.9616769,traffic_signals,,3,,,POINT (-73.9616769 40.8112551)
40.8151597,-73.9588371,traffic_signals,,4,,,POINT (-73.9588371 40.8151597)
40.8158098,-73.9583906,traffic_signals,,5,,,POINT (-73.9583906 40.8158098)
40.8176025,-73.957044,traffic_signals,,4,,,POINT (-73.957044 40.8176025)
40.8182287,-73.9565816,traffic_signals,,4,,,POINT (-73.9565816 40.8182287)
40.8201617,-73.9551864,traffic_signals,,4,,,POINT (-73.9551864 40.8201617)
40.8214361,-73.9542488,traffic_signals,,4,,,POINT (-73.9542488 40.8214361)
40.8220717,-73.9537903,traffic_signals,,4,,,POINT (-73.9537903 40.8220717)
40.8226911,-73.9533268,traffic_signals,,4,,,POINT (-73.9533268 40.8226911)
40.8233117,-73.9528694,traffic_signals,,4,,,POINT (-73.9528694 40.8233117)
40.8239367,-73.9524172,traffic_signals,,4,,,POINT (-73.9524172 40.8239367)
40.8245675,-73.9519566,traffic_signals,,4,,,POINT (-73.9519566 40.8245675)
40.8251862,-73.9515057,traffic_signals,,4,,,POINT (-73.9515057 40.8251862)
40.8258004,-73.951049,traffic_signals,,4,,,POINT (-73.951049 40.8258004)
40.8264888,-73.950564,traffic_signals,,4,,,POINT (-73.950564 40.8264888)
40.8271527,-73.9500743,traffic_signals,,4,,,POINT (-73.9500743 40.8271527)
40.8277777,-73.9496148,traffic_signals,,4,,,POINT (-73.9496148 40.8277777)
40.8284002,-73.9491568,traffic_signals,,4,,,POINT (-73.9491568 40.8284002)
40.8290276,-73.9486953,traffic_signals,,4,,,POINT (-73.9486953 40.8290276)
40.8296454,-73.9482407,traffic_signals,,4,,,POINT (-73.9482407 40.8296454)
40.8302605,-73.9477882,traffic_signals,,4,,,POINT (-73.9477882 40.8302605)
40.8308954,-73.9473375,traffic_signals,,4,,,POINT (-73.9473375 40.8308954)
40.8315206,-73.946872,traffic_signals,,4,,,POINT (-73.946872 40.8315206)
40.8328147,-73.9459388,traffic_signals,,4,,,POINT (-73.9459388 40.8328147)
40.8334848,-73.9454338,traffic_signals,,4,,,POINT (-73.9454338 40.8334848)
40.8341039,-73.9449852,traffic_signals,,4,,,POINT (-73.9449852 40.8341039)
40.8347297,-73.9445301,traffic_signals,,4,,,POINT (-73.9445301 40.8347297)
40.8359959,-73.9436514,traffic_signals,,4,,,POINT (-73.9436514 40.8359959)
40.8366143,-73.9431927,traffic_signals,,4,,,POINT (-73.9431927 40.8366143)
40.8372403,-73.9427148,traffic_signals,,4,,,POINT (-73.9427148 40.8372403)
40.837855,-73.942259,traffic_signals,,4,,,POINT (-73.942259 40.837855)
40.8384885,-73.9418259,traffic_signals,,4,,,POINT (-73.9418259 40.8384885)
40.8392425,-73.9412769,traffic_signals,,4,,,POINT (-73.9412769 40.8392425)
40.8399295,-73.9407749,traffic_signals,,3,,,POINT (-73.9407749 40.8399295)
40.8411223,-73.9398646,traffic_signals,,4,,,POINT (-73.9398646 40.8411223)
40.8416786,-73.9392999,traffic_signals,,4,,,POINT (-73.9392999 40.8416786)
40.8424468,-73.9392536,traffic_signals,,4,,,POINT (-73.9392536 40.8424468)
40.843223,-73.939177,traffic_signals,,4,,,POINT (-73.939177 40.843223)
40.843942,-73.939025,traffic_signals,,4,,,POINT (-73.939025 40.843942)
40.8446886,-73.9388653,traffic_signals,,4,,,POINT (-73.9388653 40.8446886)
40.8454318,-73.9386774,traffic_signals,,4,,,POINT (-73.9386774 40.8454318)
40.8462182,-73.9384437,traffic_signals,,3,,,POINT (-73.9384437 40.8462182)
40.8469437,-73.938228,traffic_signals,,4,,,POINT (-73.938228 40.8469437)
40.8475489,-73.9380371,traffic_signals,,3,,,POINT (-73.9380371 40.8475489)
40.847711,-73.937975,traffic_signals,,3,,,POINT (-73.937975 40.847711)
40.8483876,-73.9376877,traffic_signals,,4,,,POINT (-73.9376877 40.8483876)
40.8489521,-73.9370618,traffic_signals,,4,,,POINT (-73.9370618 40.8489521)
40.8501764,-73.9357231,traffic_signals,,4,,,POINT (-73.9357231 40.8501764)
40.850774,-73.935426,traffic_signals,,3,,,POINT (-73.935426 40.850774)
40.851434,-73.935083,traffic_signals,,3,,,POINT (-73.935083 40.851434)
40.852058,-73.934776,traffic_signals,,4,,,POINT (-73.934776 40.852058)
40.852729,-73.93443,,,3,,,POINT (-73.93443 40.852729)
40.8532,-73.934193,traffic_signals,,3,,,POINT (-73.934193 40.8532)
40.8541572,-73.9337034,traffic_signals,,4,,,POINT (-73.9337034 40.8541572)
40.855335,-73.933312,traffic_signals,,3,,,POINT (-73.933312 40.855335)
40.856503,-73.932761,,,3,,,POINT (-73.932761 40.856503)
40.856716,-73.932631,traffic_signals,,3,,,POINT (-73.932631 40.856716)
40.858271,-73.931818,traffic_signals,,3,,,POINT (-73.931818 40.858271)
40.860641,-73.930771,traffic_signals,,3,,,POINT (-73.930771 40.860641)
40.8634187,-73.9300194,traffic_signals,,3,,,POINT (-73.9300194 40.8634187)
40.8646634,-73.9289023,traffic_signals,,3,,,POINT (-73.9289023 40.8646634)
40.8650857,-73.9281099,traffic_signals,,3,,,POINT (-73.9281099 40.8650857)
40.8655306,-73.9272714,traffic_signals,,5,,,POINT (-73.9272714 40.8655306)
40.866025,-73.925872,traffic_signals,,3,,,POINT (-73.925872 40.866025)
40.866336,-73.925005,traffic_signals,,4,,,POINT (-73.925005 40.866336)
40.867016,-73.92311,traffic_signals,,4,,,POINT (-73.92311 40.867016)
40.867707,-73.9212171,traffic_signals,,4,,,POINT (-73.9212171 40.867707)
40.8681187,-73.9197555,traffic_signals,,4,,,POINT (-73.9197555 40.8681187)
40.8685048,-73.918505,traffic_signals,,3,,,POINT (-73.918505 40.8685048)
40.8689088,-73.9175456,traffic_signals,,3,,,POINT (-73.9175456 40.8689088)
40.8693238,-73.9167458,,,3,,,POINT (-73.9167458 40.8693238)
40.8698643,-73.9158491,traffic_signals,,3,,,POINT (-73.9158491 40.8698643)
40.8704145,-73.9151316,,,3,,,POINT (-73.9151316 40.8704145)
40.871714,-73.9132764,,,3,,,POINT (-73.9132764 40.871714)
40.875638,-73.9082537,traffic_signals,,3,,,POINT (-73.9082537 40.875638)
40.7815342,-73.9604148,traffic_signals,,3,,,POINT (-73.9604148 40.7815342)
40.7808601,-73.9588013,traffic_signals,,4,,,POINT (-73.9588013 40.7808601)
40.7801496,-73.9571181,traffic_signals,,4,,,POINT (-73.9571181 40.7801496)
40.7795073,-73.9555832,traffic_signals,,4,,,POINT (-73.9555832 40.7795073)
40.7788275,-73.9539771,traffic_signals,,4,,,POINT (-73.9539771 40.7788275)
40.7778838,-73.9517401,traffic_signals,,4,,,POINT (-73.9517401 40.7778838)
40.776888,-73.9493698,traffic_signals,,4,,,POINT (-73.9493698 40.776888)
40.7749461,-73.9447748,traffic_signals,,3,,,POINT (-73.9447748 40.7749461)
40.7072083,-74.0059779,,,3,,,POINT (-74.0059779 40.7072083)
40.7078606,-74.0068365,,,4,,,POINT (-74.0068365 40.7078606)
40.735313,-73.994118,traffic_signals,,4,,,POINT (-73.994118 40.735313)
40.736668,-73.997341,traffic_signals,,4,,,POINT (-73.997341 40.736668)
40.7378614,-74.0001742,traffic_signals,,4,,,POINT (-74.0001742 40.7378614)
40.7387436,-74.0024001,traffic_signals,,4,,,POINT (-74.0024001 40.7387436)
40.7390953,-74.0030301,,,3,,,POINT (-74.0030301 40.7390953)
40.7393719,-74.0037552,,,3,,,POINT (-74.0037552 40.7393719)
40.7400297,-74.0053043,traffic_signals,,4,,,POINT (-74.0053043 40.7400297)
40.7409542,-74.0074898,,,4,,,POINT (-74.0074898 40.7409542)
40.7414615,-74.0087032,,,3,,,POINT (-74.0087032 40.7414615)
40.8429382,-73.9346816,traffic_signals,,3,,,POINT (-73.9346816 40.8429382)
40.84355,-73.936126,traffic_signals,,4,,,POINT (-73.936126 40.84355)
40.844137,-73.937518,traffic_signals,,4,,,POINT (-73.937518 40.844137)
40.8446487,-73.9387288,traffic_signals,,3,,,POINT (-73.9387288 40.8446487)
40.8462601,-73.9426268,,,3,,,POINT (-73.9426268 40.8462601)
40.7053168,-74.0090373,stop,,4,,,POINT (-74.0090373 40.7053168)
40.7055699,-74.0090526,,,3,,,POINT (-74.0090526 40.7055699)
40.7064948,-74.0167254,,,3,,,POINT (-74.0167254 40.7064948)
40.8108543,-73.9390289,traffic_signals,,4,,,POINT (-73.9390289 40.8108543)
40.8121691,-73.9421726,traffic_signals,,4,,,POINT (-73.9421726 40.8121691)
40.8134231,-73.9451787,traffic_signals,,4,,,POINT (-73.9451787 40.8134231)
40.81458,-73.947947,traffic_signals,,3,,,POINT (-73.947947 40.81458)
40.8193946,-73.9593697,traffic_signals,,4,,,POINT (-73.9593697 40.8193946)
40.8032304,-73.9446222,traffic_signals,,3,,,POINT (-73.9446222 40.8032304)
40.7985815,-73.9731448,,,3,,,POINT (-73.9731448 40.7985815)
40.7137935,-74.0088231,traffic_signals,,4,,,POINT (-74.0088231 40.7137935)
40.7143998,-74.010163,traffic_signals,,4,,,POINT (-74.010163 40.7143998)
40.714913,-74.0113363,traffic_signals,,4,,,POINT (-74.0113363 40.714913)
40.7152226,-74.0132124,traffic_signals,,4,,,POINT (-74.0132124 40.7152226)
40.7155687,-74.0155973,traffic_signals,,3,,,POINT (-74.0155973 40.7155687)
40.7158297,-74.0153827,traffic_signals,,4,,,POINT (-74.0153827 40.7158297)
40.7162867,-74.0164449,,,3,,,POINT (-74.0164449 40.7162867)
40.7142862,-73.9939355,traffic_signals,,4,,,POINT (-73.9939355 40.7142862)
40.7164855,-73.9928237,traffic_signals,,4,,,POINT (-73.9928237 40.7164855)
40.717668,-73.9922172,traffic_signals,,4,,,POINT (-73.9922172 40.717668)
40.7185836,-73.9917491,stop,,4,,,POINT (-73.9917491 40.7185836)
40.7195624,-73.9912489,,,4,,,POINT (-73.9912489 40.7195624)
40.72077,-73.9906316,,,4,,,POINT (-73.9906316 40.72077)
40.7219217,-73.990042,,,4,,,POINT (-73.990042 40.7219217)
40.7385111,-73.9918061,traffic_signals,,4,,,POINT (-73.9918061 40.7385111)
40.73986,-73.995018,traffic_signals,,4,,,POINT (-73.995018 40.73986)
40.741056,-73.997862,traffic_signals,,4,,,POINT (-73.997862 40.741056)
40.7422581,-74.0006951,traffic_signals,,4,,,POINT (-74.0006951 40.7422581)
40.7434761,-74.0035806,traffic_signals,,4,,,POINT (-74.0035806 40.7434761)
40.744646,-74.006385,traffic_signals,,4,,,POINT (-74.006385 40.744646)
40.771147,-73.967994,traffic_signals,,3,,,POINT (-73.967994 40.771147)
40.7704755,-73.9663944,traffic_signals,,4,,,POINT (-73.9663944 40.7704755)
40.7697588,-73.9646978,traffic_signals,,4,,,POINT (-73.9646978 40.7697588)
40.7691137,-73.9631686,traffic_signals,,4,,,POINT (-73.9631686 40.7691137)
40.7684416,-73.9615751,traffic_signals,,4,,,POINT (-73.9615751 40.7684416)
40.7675009,-73.9593404,traffic_signals,,4,,,POINT (-73.9593404 40.7675009)
40.7664881,-73.9569436,traffic_signals,,4,,,POINT (-73.9569436 40.7664881)
40.7317982,-74.0011515,stop,,3,,,POINT (-74.0011515 40.7317982)
40.7311376,-74.0029381,,,3,,,POINT (-74.0029381 40.7311376)
40.8703989,-73.9121747,,,3,,,POINT (-73.9121747 40.8703989)
40.8711588,-73.9139795,traffic_signals,,5,,,POINT (-73.9139795 40.8711588)
40.871603,-73.915056,,,3,,,POINT (-73.915056 40.871603)
40.872116,-73.916278,,,3,,,POINT (-73.916278 40.872116)
40.872499,-73.917176,stop,,3,,,POINT (-73.917176 40.872499)
40.873022,-73.918459,,,2,,,POINT (-73.918459 40.873022)
40.8045555,-73.947737,traffic_signals,,4,,,POINT (-73.947737 40.8045555)
40.806709,-73.952857,traffic_signals,,4,,,POINT (-73.952857 40.806709)
40.8069824,-73.9534985,traffic_signals,,4,,,POINT (-73.9534985 40.8069824)
40.8075988,-73.9549478,traffic_signals,,4,,,POINT (-73.9549478 40.8075988)
40.808178,-73.9563424,traffic_signals,,3,,,POINT (-73.9563424 40.808178)
40.7203425,-73.9941129,,,4,,,POINT (-73.9941129 40.7203425)
40.7199105,-73.9929475,,,4,,,POINT (-73.9929475 40.7199105)
40.7198217,-73.9921037,,,4,,,POINT (-73.9921037 40.7198217)
40.7191029,-73.9902811,,,4,,,POINT (-73.9902811 40.7191029)
40.7191062,-73.9897345,,,4,,,POINT (-73.9897345 40.7191062)
40.7188741,-73.9889795,,,4,,,POINT (-73.9889795 40.7188741)
40.7186305,-73.9881675,,,4,,,POINT (-73.9881675 40.7186305)
40.7183916,-73.9873785,,,4,,,POINT (-73.9873785 40.7183916)
40.717431,-73.9839974,traffic_signals,,4,,,POINT (-73.9839974 40.717431)
40.716976,-73.982289,,,3,,,POINT (-73.982289 40.716976)
40.716718,-73.981438,,,3,,,POINT (-73.981438 40.716718)
40.716454,-73.9805736,traffic_signals,,4,,,POINT (-73.9805736 40.716454)
40.715957,-73.9789246,traffic_signals,,3,,,POINT (-73.9789246 40.715957)
40.7156979,-73.9780769,,,3,,,POINT (-73.9780769 40.7156979)
40.8110093,-73.9542758,traffic_signals,,4,,,POINT (-73.9542758 40.8110093)
40.7163185,-74.0061911,,,3,,,POINT (-74.0061911 40.7163185)
40.7165336,-74.006667,traffic_signals,,4,,,POINT (-74.006667 40.7165336)
40.7171217,-74.0079572,traffic_signals,,4,,,POINT (-74.0079572 40.7171217)
40.717598,-74.009,,,3,,,POINT (-74.009 40.717598)
40.7077053,-74.0102034,stop,,3,,,POINT (-74.0102034 40.7077053)
40.7069579,-74.0090037,,,4,,,POINT (-74.0090037 40.7069579)
40.7060628,-74.0074544,,,4,,,POINT (-74.0074544 40.7060628)
40.705634,-74.0067527,traffic_signals,,3,,,POINT (-74.0067527 40.705634)
40.7434569,-73.9881911,traffic_signals,,4,,,POINT (-73.9881911 40.7434569)
40.7427711,-73.9865977,traffic_signals,,4,,,POINT (-73.9865977 40.7427711)
40.7420713,-73.9849181,,,4,,,POINT (-73.9849181 40.7420713)
40.7414165,-73.9833669,,,4,,,POINT (-73.9833669 40.7414165)
40.7407511,-73.9817646,,,4,,,POINT (-73.9817646 40.7407511)
40.7397948,-73.9795312,traffic_signals,,4,,,POINT (-73.9795312 40.7397948)
40.7392336,-73.9781918,,,3,,,POINT (-73.9781918 40.7392336)
40.738796,-73.977148,traffic_signals,,4,,,POINT (-73.977148 40.738796)
40.8709736,-73.9192577,crossing,,3,,,POINT (-73.9192577 40.8709736)
40.868889,-73.915681,,,3,,,POINT (-73.915681 40.868889)
40.766767,-73.971189,traffic_signals,,3,,,POINT (-73.971189 40.766767)
40.7660912,-73.9695848,traffic_signals,,4,,,POINT (-73.9695848 40.7660912)
40.7653837,-73.9678898,traffic_signals,,4,,,POINT (-73.9678898 40.7653837)
40.764739,-73.9663609,traffic_signals,,4,,,POINT (-73.9663609 40.764739)
40.764057,-73.9647558,traffic_signals,,4,,,POINT (-73.9647558 40.764057)
40.763113,-73.962515,traffic_signals,,4,,,POINT (-73.962515 40.763113)
40.762118,-73.9601302,traffic_signals,,4,,,POINT (-73.9601302 40.762118)
40.7754121,-73.9839423,traffic_signals,,3,,,POINT (-73.9839423 40.7754121)
40.7132501,-74.0092488,traffic_signals,,4,,,POINT (-74.0092488 40.7132501)
40.7138581,-74.0105746,traffic_signals,,4,,,POINT (-74.0105746 40.7138581)
40.7143259,-74.0115197,traffic_signals,,3,,,POINT (-74.0115197 40.7143259)
40.8471725,-73.940776,,,1,,,POINT (-73.940776 40.8471725)
40.8473921,-73.940691,,,4,,,POINT (-73.940691 40.8473921)
40.7206316,-73.9949663,traffic_signals,,4,,,POINT (-73.9949663 40.7206316)
40.7208958,-73.9957503,traffic_signals,,4,,,POINT (-73.9957503 40.7208958)
40.7211736,-73.9965747,traffic_signals,,4,,,POINT (-73.9965747 40.7211736)
40.7214592,-73.9973963,traffic_signals,,4,,,POINT (-73.9973963 40.7214592)
40.7215953,-73.9977932,traffic_signals,,3,,,POINT (-73.9977932 40.7215953)
40.7744056,-73.9656083,traffic_signals,,3,,,POINT (-73.9656083 40.7744056)
40.7737351,-73.9640105,traffic_signals,,4,,,POINT (-73.9640105 40.7737351)
40.7730236,-73.9623161,traffic_signals,,4,,,POINT (-73.9623161 40.7730236)
40.7723765,-73.9607791,traffic_signals,,4,,,POINT (-73.9607791 40.7723765)
40.7717042,-73.9591761,traffic_signals,,4,,,POINT (-73.9591761 40.7717042)
40.7707623,-73.9569342,traffic_signals,,4,,,POINT (-73.9569342 40.7707623)
40.7697673,-73.9545657,traffic_signals,,4,,,POINT (-73.9545657 40.7697673)
